# All DFT energies per atom shifted by 0.795023
# Structure Cluster_id Vol_per_atom DFT_eng(eV/atom) Computed_eng(eV/atom)
Si_B31               5    2.04439894e+01   -4.62799950e+00    6.57880102e-02
Si_B31               5    2.04439894e+01   -4.62795400e+00    6.57880206e-02
Si_B31               5    2.04439894e+01   -4.62790800e+00    6.57880312e-02
Si_B31               5    2.04439894e+01   -4.62786150e+00    6.57880419e-02
Si_B31               5    2.04439894e+01   -4.62781450e+00    6.57880527e-02
Si_B31               5    2.04439894e+01   -4.62776700e+00    6.57880636e-02
Si_B31               5    2.04439894e+01   -4.62726400e+00    6.57881790e-02
Si_B31               5    2.04439894e+01   -4.62771900e+00    6.57880746e-02
Si_B31               5    2.04439894e+01   -4.62767050e+00    6.57880857e-02
Si_B31               5    2.04439894e+01   -4.62762150e+00    6.57880970e-02
Si_B31               5    2.04439894e+01   -4.62757200e+00    6.57881083e-02
Si_B31               5    2.04439894e+01   -4.62752200e+00    6.57881198e-02
Si_B31               5    2.04439894e+01   -4.62747150e+00    6.57881314e-02
Si_B31               5    2.04439894e+01   -4.62742000e+00    6.57881431e-02
Si_B31               5    2.04439894e+01   -4.62736850e+00    6.57881550e-02
Si_B31               5    2.04439894e+01   -4.62731650e+00    6.57881669e-02
Si_B31               5    2.04439894e+01   -4.62726400e+00    6.57881790e-02
Si_B31               5    2.04439894e+01   -4.62731650e+00    6.57881669e-02
Si_B31               5    2.04439894e+01   -4.62721050e+00    6.57881911e-02
Si_B31               5    2.04439894e+01   -4.62715700e+00    6.57882034e-02
Si_B31               5    2.04439894e+01   -4.62710300e+00    6.57882158e-02
Si_B31               5    2.04439894e+01   -4.62704800e+00    6.57882283e-02
Si_B31               5    2.04439894e+01   -4.62699300e+00    6.57882410e-02
Si_B31               5    2.04439894e+01   -4.62693700e+00    6.57882537e-02
Si_B31               5    2.04439894e+01   -4.62688100e+00    6.57882666e-02
Si_B31               5    2.04439894e+01   -4.62682450e+00    6.57882796e-02
Si_B31               5    2.04439894e+01   -4.62676700e+00    6.57882926e-02
Si_B31               5    2.04439894e+01   -4.62670950e+00    6.57883058e-02
Si_B31               5    2.04439894e+01   -4.62736850e+00    6.57881550e-02
Si_B31               5    2.04439894e+01   -4.62665100e+00    6.57883192e-02
Si_B31               5    2.04439894e+01   -4.62659200e+00    6.57883326e-02
Si_B31               5    2.04439894e+01   -4.62653300e+00    6.57883462e-02
Si_B31               5    2.04439894e+01   -4.62647300e+00    6.57883598e-02
Si_B31               5    2.04439894e+01   -4.62641300e+00    6.57883736e-02
Si_B31               5    2.04439894e+01   -4.62635250e+00    6.57883875e-02
Si_B31               5    2.04439894e+01   -4.62629100e+00    6.57884015e-02
Si_B31               5    2.04439894e+01   -4.62622900e+00    6.57884156e-02
Si_B31               5    2.04439894e+01   -4.62616700e+00    6.57884299e-02
Si_B31               5    2.04439894e+01   -4.62610400e+00    6.57884442e-02
Si_B31               5    2.04439894e+01   -4.62742000e+00    6.57881431e-02
Si_B31               5    2.04439894e+01   -4.62604050e+00    6.57884587e-02
Si_B31               5    2.04439894e+01   -4.62747150e+00    6.57881314e-02
Si_B31               5    2.04439894e+01   -4.62752200e+00    6.57881198e-02
Si_B31               5    2.04439894e+01   -4.62757200e+00    6.57881083e-02
