       152	   17.3757	   17.3757	       0.0	       0.0	   10.7433	   28.1190	 
       153	   17.3140	   17.3140	       0.0	       0.0	   10.7548	   28.0689	 
       154	   17.2641	   17.2641	       0.0	       0.0	   10.7598	   28.0239	 
       155	   17.1966	   17.1966	       0.0	       0.0	   10.7684	   27.9650	 
       156	   17.1173	   17.1173	       0.0	       0.0	   10.7865	   27.9038	 
       157	   17.0872	   17.0872	       0.0	       0.0	   10.7867	   27.8740	 
       158	   17.0553	   17.0553	       0.0	       0.0	   10.7863	   27.8417	 
       159	   17.0246	   17.0246	       0.0	       0.0	   10.7891	   27.8137	 
       160	   16.9848	   16.9848	       0.0	       0.0	   10.7925	   27.7774	 
       161	   16.9489	   16.9489	       0.0	       0.0	   10.7984	   27.7474	 
       162	   16.8966	   16.8966	       0.0	       0.0	   10.8079	   27.7046	 
       163	   16.8280	   16.8280	       0.0	       0.0	   10.8124	   27.6404	 
       164	   16.7622	   16.7622	       0.0	       0.0	   10.8161	   27.5784	 
       165	   16.7202	   16.7202	       0.0	       0.0	   10.8203	   27.5405	 
       166	   16.6888	   16.6888	       0.0	       0.0	   10.8211	   27.5099	 
       167	   16.6391	   16.6391	       0.0	       0.0	   10.8258	   27.4650	 
       168	   16.5896	   16.5896	       0.0	       0.0	   10.8318	   27.4214	 
       169	   16.5412	   16.5412	       0.0	       0.0	   10.8367	   27.3779	 
       170	   16.4753	   16.4753	       0.0	       0.0	   10.8392	   27.3145	 
       171	   16.4065	   16.4065	       0.0	       0.0	   10.8435	   27.2500	 
       172	   16.3195	   16.3195	       0.0	       0.0	   10.8558	   27.1753	 
       173	   16.2612	   16.2612	       0.0	       0.0	   10.8559	   27.1172	 
       174	   16.1862	   16.1862	       0.0	       0.0	   10.8610	   27.0473	 
       175	   16.1510	   16.1510	       0.0	       0.0	   10.8676	   27.0187	 
       176	   16.0571	   16.0571	       0.0	       0.0	   10.8792	   26.9363	 
       177	   15.9978	   15.9978	       0.0	       0.0	   10.8827	   26.8805	 
       178	   15.9263	   15.9263	       0.0	       0.0	   10.8850	   26.8113	 
       179	   15.8283	   15.8283	       0.0	       0.0	   10.8973	   26.7257	 
       180	   15.7403	   15.7403	       0.0	       0.0	   10.9012	   26.6415	 
       181	   15.6959	   15.6959	       0.0	       0.0	   10.9074	   26.6033	 
       182	   15.6155	   15.6155	       0.0	       0.0	   10.9152	   26.5307	 
       183	   15.5466	   15.5466	       0.0	       0.0	   10.9201	   26.4667	 
       184	   15.4914	   15.4914	       0.0	       0.0	   10.9344	   26.4259	 
       185	   15.3869	   15.3869	       0.0	       0.0	   10.9517	   26.3386	 
       186	   15.3097	   15.3097	       0.0	       0.0	   10.9574	   26.2672	 
       187	   15.2434	   15.2434	       0.0	       0.0	   10.9652	   26.2087	 
       188	   15.1754	   15.1754	       0.0	       0.0	   10.9770	   26.1524	 
       189	   15.0830	   15.0830	       0.0	       0.0	   10.9774	   26.0604	 
       190	   15.0464	   15.0464	       0.0	       0.0	   10.9805	   26.0269	 
       191	   15.0087	   15.0087	       0.0	       0.0	   10.9804	   25.9891	 
       192	   14.9756	   14.9756	       0.0	       0.0	   10.9808	   25.9564	 
       193	   14.9225	   14.9225	       0.0	       0.0	   10.9952	   25.9178	 
       194	   14.8838	   14.8838	       0.0	       0.0	   10.9994	   25.8833	 
       195	   14.8350	   14.8350	       0.0	       0.0	   11.0079	   25.8430	 
       196	   14.7771	   14.7771	       0.0	       0.0	   11.0105	   25.7876	 
       197	   14.7009	   14.7009	       0.0	       0.0	   11.0219	   25.7229	 
       198	   14.6605	   14.6605	       0.0	       0.0	   11.0269	   25.6875	 
       199	   14.6291	   14.6291	       0.0	       0.0	   11.0304	   25.6596	 
       200	   14.5710	   14.5710	       0.0	       0.0	   11.0392	   25.6102	 
       201	   14.5344	   14.5344	       0.0	       0.0	   11.0452	   25.5796	 
       202	   14.4668	   14.4668	       0.0	       0.0	   11.0491	   25.5159	 
       203	   14.4259	   14.4259	       0.0	       0.0	   11.0432	   25.4692	 
       204	   14.3636	   14.3636	       0.0	       0.0	   11.0504	   25.4141	 
       205	   14.3087	   14.3087	       0.0	       0.0	   11.0630	   25.3717	 
       206	   14.2692	   14.2692	       0.0	       0.0	   11.0697	   25.3389	 
       207	   14.2424	   14.2424	       0.0	       0.0	   11.0705	   25.3130	 
       208	   14.1755	   14.1755	       0.0	       0.0	   11.0839	   25.2595	 
       209	   14.1201	   14.1201	       0.0	       0.0	   11.1021	   25.2222	 
       210	   14.0688	   14.0688	       0.0	       0.0	   11.1014	   25.1702	 
       211	   13.9913	   13.9913	       0.0	       0.0	   11.1095	   25.1008	 
       212	   13.9541	   13.9541	       0.0	       0.0	   11.1073	   25.0615	 
       213	   13.9072	   13.9072	       0.0	       0.0	   11.1194	   25.0267	 
       214	   13.8533	   13.8533	       0.0	       0.0	   11.1266	   24.9800	 
       215	   13.8288	   13.8288	       0.0	       0.0	   11.1242	   24.9531	 
       216	   13.7928	   13.7928	       0.0	       0.0	   11.1364	   24.9293	 
       217	   13.7680	   13.7680	       0.0	       0.0	   11.1373	   24.9053	 
       218	   13.7400	   13.7400	       0.0	       0.0	   11.1360	   24.8761	 
       219	   13.6998	   13.6998	       0.0	       0.0	   11.1472	   24.8470	 
       220	   13.6613	   13.6613	       0.0	       0.0	   11.1488	   24.8102	 
       221	   13.6328	   13.6328	       0.0	       0.0	   11.1478	   24.7806	 
       222	   13.6016	   13.6016	       0.0	       0.0	   11.1516	   24.7532	 
       223	   13.5749	   13.5749	       0.0	       0.0	   11.1570	   24.7320	 
       224	   13.5315	   13.5315	       0.0	       0.0	   11.1675	   24.6991	 
       225	   13.5080	   13.5080	       0.0	       0.0	   11.1633	   24.6713	 
       226	   13.4632	   13.4632	       0.0	       0.0	   11.1681	   24.6313	 
       227	   13.4400	   13.4400	       0.0	       0.0	   11.1718	   24.6119	 
       228	   13.4161	   13.4161	       0.0	       0.0	   11.1714	   24.5875	 
       229	   13.3853	   13.3853	       0.0	       0.0	   11.1696	   24.5550	 
       230	   13.3608	   13.3608	       0.0	       0.0	   11.1756	   24.5365	 
       231	   13.3311	   13.3311	       0.0	       0.0	   11.1806	   24.5117	 
       232	   13.3031	   13.3031	       0.0	       0.0	   11.1807	   24.4838	 
       233	   13.2860	   13.2860	       0.0	       0.0	   11.1845	   24.4705	 
       234	   13.2697	   13.2697	       0.0	       0.0	   11.1854	   24.4551	 
       235	   13.2311	   13.2311	       0.0	       0.0	   11.1934	   24.4245	 
       236	   13.2085	   13.2085	       0.0	       0.0	   11.1962	   24.4048	 
       237	   13.1921	   13.1921	       0.0	       0.0	   11.1994	   24.3916	 
       238	   13.1737	   13.1737	       0.0	       0.0	   11.1961	   24.3699	 
       239	   13.1469	   13.1469	       0.0	       0.0	   11.2015	   24.3484	 
       240	   13.1254	   13.1254	       0.0	       0.0	   11.2055	   24.3310	 
       241	   13.1001	   13.1001	       0.0	       0.0	   11.2095	   24.3096	 
       242	   13.0612	   13.0612	       0.0	       0.0	   11.2107	   24.2719	 
       243	   13.0283	   13.0283	       0.0	       0.0	   11.2178	   24.2462	 
       244	   13.0071	   13.0071	       0.0	       0.0	   11.2224	   24.2295	 
       245	   12.9890	   12.9890	       0.0	       0.0	   11.2268	   24.2159	 
       246	   12.9698	   12.9698	       0.0	       0.0	   11.2257	   24.1955	 
       247	   12.9389	   12.9389	       0.0	       0.0	   11.2252	   24.1641	 
       248	   12.9224	   12.9224	       0.0	       0.0	   11.2276	   24.1500	 
       249	   12.9011	   12.9011	       0.0	       0.0	   11.2304	   24.1315	 
       250	   12.8846	   12.8846	       0.0	       0.0	   11.2344	   24.1190	 
       251	   12.8641	   12.8641	       0.0	       0.0	   11.2384	   24.1025	 
       252	   12.8443	   12.8443	       0.0	       0.0	   11.2449	   24.0892	 
       253	   12.8254	   12.8254	       0.0	       0.0	   11.2474	   24.0728	 
       254	   12.7990	   12.7990	       0.0	       0.0	   11.2530	   24.0520	 
       255	   12.7806	   12.7806	       0.0	       0.0	   11.2592	   24.0398	 
       256	   12.7495	   12.7495	       0.0	       0.0	   11.2631	   24.0126	 
       257	   12.7153	   12.7153	       0.0	       0.0	   11.2635	   23.9788	 
       258	   12.6874	   12.6874	       0.0	       0.0	   11.2683	   23.9557	 
       259	   12.6572	   12.6572	       0.0	       0.0	   11.2698	   23.9270	 
       260	   12.6128	   12.6128	       0.0	       0.0	   11.2780	   23.8909	 
       261	   12.6029	   12.6029	       0.0	       0.0	   11.2773	   23.8802	 
       262	   12.5810	   12.5810	       0.0	       0.0	   11.2788	   23.8599	 
       263	   12.5631	   12.5631	       0.0	       0.0	   11.2750	   23.8381	 
       264	   12.5528	   12.5528	       0.0	       0.0	   11.2771	   23.8299	 
       265	   12.5413	   12.5413	       0.0	       0.0	   11.2728	   23.8141	 
       266	   12.5236	   12.5236	       0.0	       0.0	   11.2788	   23.8025	 
       267	   12.5132	   12.5132	       0.0	       0.0	   11.2797	   23.7929	 
       268	   12.4976	   12.4976	       0.0	       0.0	   11.2790	   23.7767	 
       269	   12.4770	   12.4770	       0.0	       0.0	   11.2829	   23.7600	 
       270	   12.4477	   12.4477	       0.0	       0.0	   11.2867	   23.7344	 
       271	   12.4255	   12.4255	       0.0	       0.0	   11.2873	   23.7129	 
