        135.00000          0.01955          0.01955          0.00000          0.00000          0.00000          0.01955          0.10090          0.00076          0.00229 
        136.00000          0.01936          0.01936          0.00000          0.00000          0.00000          0.01936          0.10090          0.00095          0.00248 
        137.00000          0.01919          0.01919          0.00000          0.00000          0.00000          0.01919          0.10090          0.00112          0.00265 
        138.00000          0.01899          0.01899          0.00000          0.00000          0.00000          0.01899          0.10090          0.00132          0.00285 
        139.00000          0.01881          0.01881          0.00000          0.00000          0.00000          0.01881          0.10090          0.00150          0.00303 
        140.00000          0.01869          0.01869          0.00000          0.00000          0.00000          0.01869          0.10090          0.00162          0.00315 
        141.00000          0.01852          0.01852          0.00000          0.00000          0.00000          0.01852          0.10090          0.00179          0.00017 
        142.00000          0.01843          0.01843          0.00000          0.00000          0.00000          0.01843          0.10090          0.00188          0.00027 
        143.00000          0.01834          0.01834          0.00000          0.00000          0.00000          0.01834          0.10090          0.00197          0.00035 
        144.00000          0.01820          0.01820          0.00000          0.00000          0.00000          0.01820          0.10090          0.00211          0.00049 
        145.00000          0.01796          0.01796          0.00000          0.00000          0.00000          0.01796          0.10090          0.00235          0.00073 
        146.00000          0.01787          0.01787          0.00000          0.00000          0.00000          0.01787          0.10090          0.00244          0.00083 
        147.00000          0.01782          0.01782          0.00000          0.00000          0.00000          0.01782          0.10090          0.00249          0.00087 
        148.00000          0.01779          0.01779          0.00000          0.00000          0.00000          0.01779          0.10090          0.00252          0.00090 
        149.00000          0.01777          0.01777          0.00000          0.00000          0.00000          0.01777          0.10090          0.00254          0.00092 
        150.00000          0.01772          0.01772          0.00000          0.00000          0.00000          0.01772          0.10090          0.00259          0.00098 
        151.00000          0.01764          0.01764          0.00000          0.00000          0.00000          0.01764          0.10090          0.00008          0.00106 
        152.00000          0.01753          0.01753          0.00000          0.00000          0.00000          0.01753          0.10090          0.00019          0.00116 
        153.00000          0.01738          0.01738          0.00000          0.00000          0.00000          0.01738          0.10090          0.00033          0.00131 
        154.00000          0.01729          0.01729          0.00000          0.00000          0.00000          0.01729          0.10090          0.00043          0.00141 
        155.00000          0.01724          0.01724          0.00000          0.00000          0.00000          0.01724          0.10090          0.00048          0.00145 
