# All DFT energies per atom shifted by 0.795023
# Structure Cluster_id Vol_per_atom DFT_eng(eV/atom) Computed_eng(eV/atom)
GRP-DC-P-UNPERTURBED+ISO 1    9.00337042e+00    1.88217645e+00   -4.92909635e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.09059300e+00    1.69615875e+00   -4.92751716e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.17837709e+00    1.51419060e+00   -4.92590240e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.26672450e+00    1.33620385e+00   -4.92425232e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.35563703e+00    1.16212835e+00   -4.92256716e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.44511648e+00    9.91897820e-01   -4.92084715e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.53516466e+00    8.25444420e-01   -4.91909262e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.62578336e+00    6.62552775e-01   -4.91730397e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.71697439e+00    5.03459705e-01   -4.91548179e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.80873955e+00    3.47955640e-01   -4.91362686e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.90108063e+00    1.95977550e-01   -4.91174023e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.99399945e+00    4.74633000e-02   -4.90982328e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.00874978e+01   -9.76476500e-02   -4.90787775e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.01815775e+01   -2.39416250e-01   -4.90590579e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.02762403e+01   -3.77900250e-01   -4.90390999e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.03714881e+01   -5.13158950e-01   -4.90189343e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.04673226e+01   -6.45248700e-01   -4.89985962e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.04673226e+01   -6.45248700e-01   -4.89985962e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.07070231e+01   -9.58870400e-01   -4.89477881e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.09503553e+01   -1.25423335e+00   -4.88968858e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.11973466e+01   -1.53216295e+00   -4.88467057e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.14480242e+01   -1.79341975e+00   -4.87981087e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.17024156e+01   -2.03873430e+00   -4.87519377e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.19605479e+01   -2.26880555e+00   -4.87089801e-02
