    22.13580000     -4.69296300          1       GRP-SC-C-UNPERTURBED+ISO
    22.49870000     -4.65819980          1       GRP-SC-C-UNPERTURBED+ISO
    22.86550000     -4.62266800          1       GRP-SC-C-UNPERTURBED+ISO
    23.23630000     -4.58643920          1       GRP-SC-C-UNPERTURBED+ISO
    23.61100000     -4.55011710          1       GRP-SC-C-UNPERTURBED+ISO
    23.98980000     -4.51262410          1       GRP-SC-C-UNPERTURBED+ISO
    24.37260000     -4.47462040          1       GRP-SC-C-UNPERTURBED+ISO
    24.75950000     -4.43616110          1       GRP-SC-C-UNPERTURBED+ISO
    25.15040000     -4.39729900          1       GRP-SC-C-UNPERTURBED+ISO
    25.54540000     -4.35808260          1       GRP-SC-C-UNPERTURBED+ISO
    25.94460000     -4.31855830          1       GRP-SC-C-UNPERTURBED+ISO
    26.34790000     -4.27876930          1       GRP-SC-C-UNPERTURBED+ISO
    26.75530000     -4.23842030          1       GRP-SC-C-UNPERTURBED+ISO
    27.16690000     -4.19827420          1       GRP-SC-C-UNPERTURBED+ISO
    27.58270000     -4.15798090          1       GRP-SC-C-UNPERTURBED+ISO
    28.00270000     -4.11757290          1       GRP-SC-C-UNPERTURBED+ISO
    28.42700000     -4.07707980          1       GRP-SC-C-UNPERTURBED+ISO
    28.85560000     -4.03652960          1       GRP-SC-C-UNPERTURBED+ISO
    29.28840000     -3.99595020          1       GRP-SC-C-UNPERTURBED+ISO
    29.72550000     -3.95536590          1       GRP-SC-C-UNPERTURBED+ISO
    30.16700000     -3.91620080          1       GRP-SC-C-UNPERTURBED+ISO
    30.61280000     -3.87566200          1       GRP-SC-C-UNPERTURBED+ISO
    31.06300000     -3.83518290          1       GRP-SC-C-UNPERTURBED+ISO
    31.51750000     -3.79478280          1       GRP-SC-C-UNPERTURBED+ISO
    31.97650000     -3.75447970          1       GRP-SC-C-UNPERTURBED+ISO
    32.44000000     -3.71429020          1       GRP-SC-C-UNPERTURBED+ISO
    32.90780000     -3.67422980          1       GRP-SC-C-UNPERTURBED+ISO
    33.38020000     -3.63431310          1       GRP-SC-C-UNPERTURBED+ISO
    33.85700000     -3.59455400          1       GRP-SC-C-UNPERTURBED+ISO
     6.24610000      3.76275880          1       GRP-SC-C-UNPERTURBED+ISO
     6.30905000      3.52357530          1       GRP-SC-C-UNPERTURBED+ISO
     6.37242000      3.28983200          1       GRP-SC-C-UNPERTURBED+ISO
     6.43622000      3.06141490          1       GRP-SC-C-UNPERTURBED+ISO
     6.50044000      2.83820970          1       GRP-SC-C-UNPERTURBED+ISO
     6.56508000      2.62085910          1       GRP-SC-C-UNPERTURBED+ISO
     6.63015000      2.40768880          1       GRP-SC-C-UNPERTURBED+ISO
     6.69565000      2.19937870          1       GRP-SC-C-UNPERTURBED+ISO
     6.76158000      1.99582680          1       GRP-SC-C-UNPERTURBED+ISO
     6.82795000      1.79693250          1       GRP-SC-C-UNPERTURBED+ISO
     6.89474000      1.60259080          1       GRP-SC-C-UNPERTURBED+ISO
     6.96197000      1.41269850          1       GRP-SC-C-UNPERTURBED+ISO
     7.02963000      1.22715800          1       GRP-SC-C-UNPERTURBED+ISO
     7.09774000      1.04503020          1       GRP-SC-C-UNPERTURBED+ISO
     7.16628000      0.86793757          1       GRP-SC-C-UNPERTURBED+ISO
     7.23525000      0.69494725          1       GRP-SC-C-UNPERTURBED+ISO
     7.30468000      0.52597445          1       GRP-SC-C-UNPERTURBED+ISO
     7.37454000      0.36093520          1       GRP-SC-C-UNPERTURBED+ISO
     7.44485000      0.19974762          1       GRP-SC-C-UNPERTURBED+ISO
     7.51560000      0.04233196          1       GRP-SC-C-UNPERTURBED+ISO
     7.58680000     -0.11138990          1       GRP-SC-C-UNPERTURBED+ISO
     7.65845000     -0.26149586          1       GRP-SC-C-UNPERTURBED+ISO
     7.73055000     -0.40921028          1       GRP-SC-C-UNPERTURBED+ISO
     7.80310000     -0.55223848          1       GRP-SC-C-UNPERTURBED+ISO
     7.87610000     -0.69187300          1       GRP-SC-C-UNPERTURBED+ISO
     7.94955000     -0.82818965          1       GRP-SC-C-UNPERTURBED+ISO
     8.02346000     -0.96125824          1       GRP-SC-C-UNPERTURBED+ISO
     8.09783000     -1.09114420          1       GRP-SC-C-UNPERTURBED+ISO
     8.17266000     -1.21790870          1       GRP-SC-C-UNPERTURBED+ISO
