GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9155531440 0.0000000000 0.0000000000 
0.0000000000 10.9155531440 0.0000000000 
0.0000000000 0.0000000000 10.9155531440 
64
carestian or direct (scaled), only the first letter matters
9.5562256374 4.1116775531 6.8199605630	0.16449804 0.05303933 0.29042994
6.8189484121 4.0968762833 9.5667138099	0.11934863 -0.00831853 -0.08967344
9.5726304977 1.3625368097 9.5732708592	-0.02723889 -0.15797396 -0.19892889
5.4579125206 5.4607314010 -0.0086410554	0.14052552 0.13524374 0.07839612
8.1924884344 8.2198701986 0.0170111829	0.09114140 -0.29244478 -0.11332477
5.4513992347 8.2079908501 2.7401905049	0.07550033 -0.14286887 -0.07518008
8.2094324899 5.4565320143 2.7430389350	0.08014158 0.12865679 -0.23818788
6.8338081840 6.8269836237 1.3762430755	-0.09533375 0.03685984 0.00260697
9.5679279185 9.5880052777 1.3551255880	0.13267201 -0.14568861 0.04270393
6.8414077826 9.5531276516 4.0981977051	-0.14369560 0.18008590 -0.00011047
9.5690157182 6.8365153671 4.0983427909	-0.05667524 0.11202320 0.02738885
5.4670415277 5.4713550788 5.4680108678	0.16169171 0.02105840 0.08716853
8.1861261319 8.1995190745 5.4846054085	0.34122142 0.06981141 -0.18188716
5.4582892936 8.2206215450 8.1966364044	0.09894969 -0.17992165 0.03471654
8.1853090298 5.4833736820 8.1961936434	0.15732407 -0.23058142 0.16942909
6.8532643629 6.8535511670 6.8502096794	-0.49810013 -0.13552482 -0.12695212
9.5589243300 9.5850181423 6.8382493510	0.13362396 -0.19317509 -0.09698326
6.8419557532 9.5582679953 9.5664195717	-0.12798903 0.12385434 -0.00178595
9.5593344597 6.8288556245 9.5759697629	0.04763391 0.18664129 -0.00337904
-347.05657200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9380908744 0.0000000000 0.0000000000 
0.0000000000 10.9380908744 0.0000000000 
0.0000000000 0.0000000000 10.9380908744 
64
carestian or direct (scaled), only the first letter matters
-0.0052414425 0.0197206487 -0.0002019088	0.19985767 -0.26431222 0.08366146
2.7267737881 2.7601745853 -0.0230265193	0.07517028 -0.05594064 0.41433829
0.0099795435 2.7276769403 2.7323114222	-0.20550761 0.28417474 0.04680567
2.7577993214 0.0121243635 2.7271984334	-0.42976784 0.06270233 0.03779895
1.3503443322 1.3858996534 1.3574768042	0.39770711 -0.10286178 0.00109815
4.1270064363 4.1191129601 1.3758161147	-0.44920031 0.03517651 -0.17347367
1.3550573413 4.1172990784 4.1080137318	0.20035713 -0.11562131 -0.08522258
4.1125923082 1.3871241562 4.0767579069	-0.08757257 -0.29356870 0.59622749
0.0271343270 0.0029955078 5.4801467567	-0.31096895 -0.16729961 -0.09887244
2.7546711979 2.7597865907 5.4811473647	-0.36015651 -0.43916657 -0.42012393
0.0190378373 2.7587708333 8.1967298420	-0.18844447 -0.61284106 -0.08745999
2.7620495508 -0.0185666891 8.2091266391	-0.27958418 0.28513682 0.12820543
1.3750692621 1.3410434863 6.8206497166	0.30469050 0.42244060 0.35956355
4.0907407851 4.0902816858 6.8202910746	0.21249165 0.30252137 0.41477553
1.3388722398 4.0898856498 9.5701413901	0.26672240 0.46710023 0.01067057
4.0967485839 1.3834425002 9.5911968021	0.10344497 -0.24428307 -0.07313185
-0.0217917847 5.4539776300 0.0232578927	0.18115884 0.37473723 -0.20987698
2.7161080777 8.2158389878 -0.0037132363	0.43718590 -0.15488191 0.15174579
0.0097752421 8.2177304324 2.7398622355	-0.13379324 -0.14166018 -0.03883772
2.7078207162 5.4972785992 2.7177399187	0.51240078 -0.21015222 0.37979694
1.3830901528 6.8559787311 1.3751818466	-0.42243155 -0.03455154 -0.25558234
4.1023382651 9.5793487972 1.3755459762	-0.06132530 -0.30118165 -0.00862713
1.3640225960 9.5726458137 4.1101411486	0.12013181 0.25818484 -0.27349345
4.1249704075 6.8499014828 4.1161743933	-0.42006402 -0.04633160 -0.05833008
-0.0058734322 5.4613973172 5.4759900010	-0.05519852 0.00504306 -0.07078141
2.7073144934 8.2323409656 5.4670694149	0.28298751 -0.46563523 -0.00333957
-0.0002251309 8.1960069318 8.2184038906	0.37811639 0.05080141 -0.14903381
2.7246596023 5.4755477478 8.1921334232	0.11414754 -0.18290705 0.22516492
1.3768613909 6.8167678503 6.8197442418	-0.22345898 0.34994284 0.13241711
4.0763438062 9.5562378543 6.8409393310	0.21553272 0.07126039 -0.10400852
1.3804965077 9.5714173508 9.5959946492	-0.26177813 0.14878486 -0.31021253
4.1107146417 6.8356825019 9.5774871776	-0.31862744 0.10714659 -0.10771220
5.4655130727 -0.0214195664 0.0182652469	0.04620950 0.33398549 -0.20503031
8.1946008897 2.7201537325 0.0249177935	0.17096836 0.08421772 -0.33668658
5.4490844693 2.7241781764 2.7297110444	0.42521556 0.20991029 -0.06135463
8.2201396876 0.0090133634 2.7415921179	-0.07631748 0.05327181 -0.10134796
6.8280528389 1.3659669483 1.3656932657	-0.00788929 -0.13259852 0.19009154
9.5458185565 4.1253279516 1.3788643511	0.13467276 -0.50037903 0.09047696
6.8378037408 4.0837191889 4.1111358232	-0.16529618 -0.10060732 -0.10195896
9.5975720309 1.3563269936 4.1077008246	-0.06376302 0.06437897 -0.01427378
5.4750091139 -0.0245452483 5.4888113919	-0.13962988 0.22566976 -0.29461083
8.2098802051 2.7178829318 5.4577085644	0.01599123 -0.04146927 0.18613056
5.4551067703 2.7566038769 8.2278661482	0.07808811 -0.32600871 -0.35614998
8.2259446485 -0.0161684548 8.1936647716	-0.14027064 0.33697382 0.19496793
6.8336163427 1.3599062991 6.8433849455	-0.02185655 0.09597598 0.11939603
9.5744443019 4.0887391472 6.8379473857	-0.10229894 0.08310802 -0.08044947
6.8463204189 4.0857224793 9.5540041511	0.11458726 0.33279944 0.26969294
9.5932411188 1.3528415461 9.5768816385	-0.26811638 0.38455723 -0.21757625
5.4701337231 5.4833919781 -0.0103124491	0.18645691 -0.30767843 -0.04739793
8.1899486139 8.2051073869 0.0056390360	0.28609620 -0.03276692 -0.05579766
5.4720934632 8.2194229596 2.7560619098	0.14034152 -0.22784642 -0.38683755
8.1891282296 5.4448317480 2.7505468364	-0.04329830 0.25454440 -0.06128716
6.8443924567 6.8142067176 1.3538750886	-0.16007190 0.28837014 0.34509996
9.5803066363 9.5839710947 1.3687241780	-0.10184867 -0.12409152 -0.04969288
6.8497898293 9.5781933631 4.0847545606	0.09580863 -0.07343739 0.35410164
9.5761543229 6.8139604219 4.0873892506	-0.00331379 0.19212496 0.10211491
5.4707815800 5.4517010786 5.4676604871	-0.03428454 0.00172667 -0.03169740
8.2135321732 8.1842958524 5.4696904802	0.08712183 0.24248749 -0.07980981
5.4441108080 8.2129070778 8.2032846299	0.49638152 -0.15748530 -0.02575263
8.2282823449 5.4817213896 8.1993337516	-0.26925172 -0.25808932 -0.08149528
6.8398351927 6.8110910742 6.8133125950	-0.12553201 0.28197385 0.35076737
9.5943741714 9.5789309817 6.8607645737	-0.06453248 -0.30322367 -0.37674218
6.8536256182 9.5916544449 9.5795053598	-0.25912547 -0.24931775 -0.18803544
9.5726847330 6.8422451568 9.5495640351	-0.02546571 -0.02303396 0.49699520
-346.91468200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9385327907 0.0000000000 0.0000000000 
0.0000000000 10.9385327907 0.0000000000 
0.0000000000 0.0000000000 10.9385327907 
64
carestian or direct (scaled), only the first letter matters
-0.0020431998 -0.0094257888 0.0007755383	0.10667476 0.24397360 0.06919070
2.7431555757 2.7230510406 0.0000811028	-0.12912543 0.25834104 0.01770880
-0.0095385518 2.7454256611 2.7237814584	0.15368248 -0.12388628 0.13904671
2.7230683796 -0.0049678694 2.7266569814	0.20584665 0.14566072 0.14830646
1.3791311773 1.3772035548 1.3780780609	-0.24056624 -0.11735276 -0.19208778
4.0957541591 4.1103163052 1.3738919113	0.02731030 -0.02215268 -0.15865857
1.3637658746 4.0897448817 4.1101554941	0.03871660 0.16510146 -0.12496663
4.1107906822 1.3774184911 4.0902916773	-0.16956959 -0.09531005 0.09393185
0.0051254404 0.0098860732 5.4660166854	-0.03315886 -0.16980723 -0.02670287
2.7388077505 2.7463835172 5.4810945699	0.04388887 -0.19964064 -0.13999920
0.0119419235 2.7452685375 8.1941018371	-0.24823854 -0.12043097 0.00667742
2.7260042640 -0.0009038562 8.2132638982	0.05692327 0.18103897 -0.11514824
1.3643970172 1.3694286478 6.8284368313	0.10693953 0.01129183 0.10131470
4.0999038402 4.1009869210 6.8473026164	0.12230455 0.02138502 -0.02574327
1.3634102866 4.0989550938 9.5601543928	0.10240972 0.06553412 0.22471426
4.1009249955 1.3759273712 9.5759866144	-0.01054604 -0.09345863 -0.13763393
-0.0100477085 5.4717846415 0.0043221400	0.15373610 -0.04790150 -0.07018000
2.7446442157 8.2123160307 -0.0011150426	-0.15812020 -0.01261154 0.09052955
-0.0042692104 8.2014351275 2.7309849380	-0.03330592 0.07492665 0.10286227
2.7359019578 5.4755837951 2.7343650740	-0.14260184 -0.05742077 0.13031693
1.3604193452 6.8406342642 1.3731753087	0.11139552 0.01280552 -0.15075206
4.1049778356 9.5780658616 1.3738549219	-0.03416286 -0.00509176 -0.12526946
1.3750216466 9.5736580686 4.0966017190	-0.13097526 -0.08146149 0.07973177
4.0961526134 6.8413347069 4.1098338601	0.07588666 -0.03415720 -0.07787691
-0.0003420248 5.4738697892 5.4618077551	-0.04135266 -0.03484262 0.05375830
2.7442993184 8.2084823702 5.4690810270	-0.12056898 0.05276171 0.07027026
0.0043758527 8.1970132955 8.2160084983	-0.09267826 0.07044920 -0.18372258
2.7380238800 5.4643776706 8.1966933301	-0.01646032 0.14238343 0.15396296
1.3723586032 6.8339803024 6.8322885903	-0.03752066 0.05397816 0.01559163
4.0982255697 9.5820436007 6.8446619280	0.05530292 -0.15923562 0.05313123
1.3671970272 9.5803985006 9.5680791712	-0.00937283 -0.17316162 0.10635154
4.1040344566 6.8457086040 9.5782223398	0.02759212 -0.15908728 -0.08207322
5.4585295925 0.0087940899 -0.0084989802	0.09993885 -0.07518039 0.09314766
8.2092719444 2.7444589640 -0.0036007943	0.00414092 -0.13314676 0.19325231
5.4647733734 2.7466222103 2.7249779328	0.12865264 0.03697271 0.14840632
8.1981982045 -0.0070469641 2.7344930065	0.04936431 0.13806082 -0.07447125
6.8246322278 1.3714644458 1.3680293537	0.13558864 0.00802498 -0.08331058
9.5735925486 4.1118171533 1.3773823631	-0.08207504 -0.04159170 -0.17675190
6.8477385385 4.1061066867 4.1131567034	-0.20559701 0.02518266 -0.08581916
9.5821443606 1.3604031799 4.0911693676	-0.20169721 0.16935819 0.08618454
5.4607431447 -0.0114992429 5.4655653291	0.07502080 0.26070034 0.04263105
8.1992614685 2.7437546379 5.4801998358	0.18552902 -0.17039249 -0.19204833
5.4735355110 2.7357492065 8.2107618664	0.03384196 -0.06917522 -0.10865352
8.1987687504 0.0002831684 8.2127277514	0.10063842 0.08182795 -0.11707556
6.8454519581 1.3682509476 6.8291150229	-0.19560820 -0.08289263 0.09419493
9.5597675586 4.1128528898 6.8356287950	0.17817491 -0.00139988 0.03361094
6.8464045005 4.0930891019 9.5728837423	-0.04314520 0.13553608 -0.07518710
9.5744229579 1.3716245842 9.5780393117	0.07554178 0.00729412 -0.12021242
5.4765870416 5.4580757641 -0.0049109350	-0.04525064 0.11449761 0.07588408
8.2123524735 8.1943415372 0.0115876280	-0.23953982 0.14895952 -0.15887440
5.4591342448 8.2039871426 2.7323406476	0.16349938 0.06663242 0.16375697
8.2118077756 5.4681827671 2.7374282355	-0.17374741 0.00063714 0.01910744
6.8345064320 6.8350590491 1.3780033905	-0.01422822 -0.05307052 -0.08787314
9.5704141170 9.5720995474 1.3598851998	-0.00018765 -0.04629745 0.11730148
6.8437838308 9.5825743237 4.1103768241	-0.16868267 -0.23062106 -0.12489110
9.5594570025 6.8299444542 4.0968573423	0.15887178 0.14337439 0.05103060
5.4618700199 5.4774538778 5.4807450773	0.05956516 -0.11549818 -0.09221023
8.2027644868 8.2059431458 5.4661664744	-0.03627033 -0.08637353 0.02230106
5.4802278196 8.2071136695 8.2157160229	-0.15262892 -0.03822201 -0.20013780
8.2050452821 5.4790667053 8.2067690308	-0.06673848 -0.14702399 0.00449126
6.8392267404 6.8296470454 6.8403473050	-0.03780384 0.18128411 -0.00435778
9.5614763473 9.5731575433 6.8280165064	0.18456064 -0.01486790 0.16567861
6.8276804618 9.5790397477 9.5606791130	0.16880080 -0.09951675 0.31661304
9.5614245232 6.8299591062 9.5744710416	0.12118505 0.09430663 0.02769936
-347.12799200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9389747070 0.0000000000 0.0000000000 
0.0000000000 10.9389747070 0.0000000000 
0.0000000000 0.0000000000 10.9389747070 
64
carestian or direct (scaled), only the first letter matters
-0.0010502256 0.0016735983 0.0007281062	0.01423917 -0.03749180 0.00316954
2.7360354095 2.7360046082 -0.0008329655	-0.04141739 -0.01996228 0.01748003
0.0005697527 2.7374432199 2.7332500660	-0.02266496 -0.04963410 0.02792496
2.7338085521 0.0009268238 2.7365473856	0.02355449 -0.00995496 -0.03432520
1.3662377757 1.3661941878 1.3670899219	0.02490973 0.03199968 0.00098402
4.1017811709 4.0994894566 1.3671630547	0.01581061 0.04934674 -0.01031937
1.3675756399 4.1014396783 4.1031137627	-0.00811246 0.02409380 -0.01940224
4.1025602881 1.3672364331 4.1019578927	-0.03186871 0.03091238 0.02371022
0.0029639442 -0.0027530133 5.4665254202	-0.02839722 0.05053282 0.05749995
2.7317561596 2.7375375886 5.4707922155	0.05624469 -0.02808478 -0.01333021
0.0006054621 2.7341634750 8.2023262582	-0.02399362 -0.00175694 0.02202582
2.7358178935 0.0004006535 8.2030453040	0.00329390 0.00080360 0.02427470
1.3696671898 1.3698784798 6.8382729597	-0.03104589 -0.04454437 -0.03280165
4.1035964644 4.1003298653 6.8396167057	-0.03389790 0.01052713 -0.02143770
1.3672316482 4.1007801561 9.5694399963	0.00280206 0.03477554 0.01022208
4.1026779124 1.3693269434 9.5744918230	-0.02425087 -0.03068069 -0.03848416
-0.0004790386 5.4713003085 -0.0004329853	-0.01033094 -0.02413325 -0.02352352
2.7342606627 8.2045689713 -0.0019643906	0.00054734 0.01520147 0.01959923
0.0007955702 8.2038434514 2.7321955916	-0.00542122 0.01300182 0.02621276
2.7358936189 5.4678449609 2.7346663084	-0.02094535 0.01521828 -0.00971928
1.3671576908 6.8379269509 1.3647863908	0.02183218 -0.02062362 0.02696447
4.1039955053 9.5705248379 1.3678342955	-0.05281606 0.02829845 -0.01210440
1.3674116370 9.5737509893 4.1016260486	0.01757886 -0.06188760 -0.01734725
4.1019054491 6.8341533359 4.1051975396	0.01091252 0.02263644 -0.05021576
0.0023058144 5.4705707799 5.4697279827	-0.04448283 -0.03428953 -0.01544691
2.7350829489 8.2021928728 5.4685780315	-0.02801115 0.01799647 -0.00050432
-0.0025669908 8.2046806579 8.2018813657	0.04087429 -0.02270919 0.02880803
2.7356513206 5.4706659898 8.2020589913	-0.02133641 -0.02171804 0.01567155
1.3656057226 6.8348404689 6.8345916007	0.02374177 0.03884197 0.03117845
4.1013639927 9.5709307470 6.8341025694	-0.00801584 0.00915824 0.01976392
1.3661937851 9.5721898078 9.5709978474	-0.00336383 0.00665909 -0.01381109
4.0994081864 6.8362720524 9.5722945684	0.01230011 0.02673961 -0.03222915
5.4674029277 0.0005194247 -0.0012530854	0.04805909 -0.00274690 0.02573170
8.2041106659 2.7334636655 0.0005358676	0.00967926 0.01873048 -0.03390929
5.4677364466 2.7372604667 2.7369976507	0.04165610 -0.04601189 -0.03727082
8.2034294778 0.0030540761 2.7367012116	-0.00097965 -0.04562595 -0.03935159
6.8398868772 1.3685156751 1.3653301874	-0.07226819 -0.00424036 0.03940156
9.5708469698 4.0999547997 1.3655068177	0.00634840 0.04167400 0.01271430
6.8369039191 4.0996170399 4.1044635270	-0.00740927 0.04055843 -0.00954470
9.5686843354 1.3650156945 4.1027329702	0.08425764 0.02496175 -0.02464708
5.4672765183 0.0024442975 5.4713910851	0.04838246 -0.05226715 -0.04770597
8.2058461863 2.7317945203 5.4664059620	-0.01593676 0.02093821 0.05604491
5.4668939312 2.7329851373 8.2047461598	0.07194527 0.00370297 0.01064297
8.2025706564 -0.0027583239 8.2058746877	0.04685334 0.01923037 -0.01645176
6.8390950483 1.3648242480 6.8363406992	-0.02114628 0.03273041 0.01978289
9.5705866125 4.1022743304 6.8373386389	0.00518723 0.00507812 -0.01663941
6.8352411194 4.1042360651 9.5744865545	0.00649289 -0.02956097 -0.04480308
9.5734060592 1.3658199932 9.5730717383	-0.02970609 0.02035034 -0.03639222
5.4677683096 5.4720233974 -0.0030008104	0.00042140 -0.02361523 0.06146810
8.2070673806 8.2029772513 -0.0025058202	-0.05100100 0.03192950 0.04772354
5.4678235969 8.2060867828 2.7334659638	0.02145221 -0.05862747 0.02357475
8.2055606803 5.4689594894 2.7364890322	-0.01573606 -0.02114102 -0.01207754
6.8375501964 6.8359668921 1.3676793379	-0.00455468 0.01402307 -0.00769348
9.5712329962 9.5723689087 1.3680435962	-0.00840966 0.00691549 -0.00268154
6.8382878544 9.5693168501 4.0990341099	-0.03529067 0.03686788 0.05955160
9.5722579458 6.8367509645 4.1023217870	0.01104353 0.00701887 0.00001538
5.4666555809 5.4679662879 5.4718823903	0.05876707 -0.00392501 0.00575091
8.2031471408 8.2011789673 5.4712798269	0.02515185 0.03403808 -0.02580076
5.4666414493 8.2072705072 8.2052918561	0.02996260 -0.04493521 -0.01821252
8.2032696032 5.4718156514 8.2048091136	0.00486374 -0.04423450 0.01279329
6.8394100678 6.8357867507 6.8378615450	-0.07989443 0.01695378 0.00827203
9.5737633701 9.5700027221 6.8374609009	-0.03772817 0.02711050 -0.03283404
6.8371184818 9.5716672225 9.5710799330	-0.02235914 -0.01251277 0.02532858
9.5685987951 6.8394151530 9.5708697010	0.05362691 -0.03264017 -0.01326822
-347.19698200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9394166233 0.0000000000 0.0000000000 
0.0000000000 10.9394166233 0.0000000000 
0.0000000000 0.0000000000 10.9394166233 
64
carestian or direct (scaled), only the first letter matters
0.0037333002 0.0079432053 0.0094749493	-0.08401809 -0.15612857 -0.13870639
2.7314323004 2.7397422736 0.0091312166	0.08765892 -0.15476042 -0.05251289
-0.0068486911 2.7300876759 2.7374803714	0.10629403 0.06759287 -0.00543265
2.7401658780 -0.0027909947 2.7402644232	-0.08769270 0.06543480 -0.14778552
1.3577700756 1.3662491108 1.3618108757	0.15708194 0.03342463 0.20089933
4.1047961736 4.0923424785 1.3746299777	-0.02953991 0.21656715 -0.03767938
1.3716642931 4.1028606920 4.1009291424	-0.08448219 -0.02313615 -0.01129122
4.0999055229 1.3740371645 4.0953985892	0.09105316 -0.05449243 0.08619901
-0.0015659907 0.0035241991 5.4645486007	0.12655949 -0.04090942 0.03451171
2.7362656323 2.7380770048 5.4665644678	0.02763244 0.03540270 0.08176729
-0.0091916496 2.7387481316 8.1994211315	0.15761907 0.01343648 0.10671761
2.7251781780 0.0055484737 8.2134990337	0.09065555 -0.09383548 -0.21379108
1.3620794499 1.3764787848 6.8384551735	0.03161370 -0.05853554 -0.05313907
4.1078570823 4.1095937680 6.8411695856	0.00761806 -0.03516639 -0.07456015
1.3743601488 4.0945345475 9.5806121240	-0.08932829 0.08671040 -0.15817908
4.0953355617 1.3622179917 9.5663328116	0.09709613 0.14250173 0.09282874
-0.0084271643 5.4635461847 -0.0098500339	0.17922272 0.03940320 0.13133022
2.7449046977 8.1962241653 -0.0010852683	-0.12833516 0.04849239 0.02315370
-0.0090295044 8.2044249911 2.7390370092	0.11272770 -0.00497614 -0.07443350
2.7293398778 5.4747669905 2.7371251176	0.11771439 -0.08890374 -0.00084755
1.3636860767 6.8311903719 1.3727428488	-0.05204460 0.06080385 -0.12283937
4.1022850077 9.5728075539 1.3641767941	-0.00637290 -0.04962268 0.04679342
1.3713939755 9.5688680081 4.0961688755	-0.05949354 0.01452466 0.08660022
4.1011148585 6.8387447611 4.1083887507	-0.00413234 -0.02055250 -0.09361608
0.0041331810 5.4774948628 5.4643616388	-0.04183356 -0.07011879 -0.01604775
2.7328560639 8.1999032922 5.4706598339	0.02090735 0.06388429 -0.00396640
0.0000273115 8.2128701357 8.2110425259	0.05024207 -0.10152937 -0.06424461
2.7378360309 5.4754026649 8.2068593965	-0.03015136 -0.09159068 0.02556063
1.3699180329 6.8326396180 6.8325911889	-0.05857506 0.10079000 0.13459140
4.1087092848 9.5676662699 6.8310934132	-0.20194800 0.06595315 0.13885775
1.3709999459 9.5770047082 9.5757965034	-0.02124642 -0.06570658 0.09090254
4.1111163232 6.8334239447 9.5723674285	-0.04324141 0.14251032 -0.12803404
5.4676367192 -0.0039179421 0.0023540421	-0.01348676 0.07567800 -0.04846530
8.2081879607 2.7275665637 0.0003484177	0.06439766 0.14583753 -0.03020602
5.4783149189 2.7383113007 2.7318574018	0.00002118 -0.12554068 -0.00769236
8.1986013575 0.0042815027 2.7364886373	0.15609646 -0.03371378 -0.06152639
6.8467489459 1.3629216866 1.3595203640	-0.12063761 0.04226255 0.05873336
9.5796727711 4.1102615304 1.3731057712	-0.16371475 -0.10158619 -0.02527861
6.8279152013 4.1018174825 4.1074460931	0.16951957 0.01062285 -0.00856275
9.5754063721 1.3657683985 4.1050057663	-0.13095801 0.05569662 -0.00838292
5.4635414968 -0.0097766468 5.4706134438	0.07658259 0.13453959 -0.13183977
8.2115155019 2.7418803844 5.4797594293	-0.04316977 -0.06791963 -0.08241350
5.4796102484 2.7320549569 8.1974169549	-0.13035467 -0.06456472 0.03013647
8.2081017929 -0.0041683822 8.2130626315	0.01701858 0.00712507 -0.09919080
6.8405607278 1.3576857382 6.8338669086	0.01556700 0.01635131 0.01661638
9.5804073943 4.1099098508 6.8409395090	-0.03530568 0.03758597 -0.10262531
6.8334322951 4.0959718970 9.5671169996	0.03984043 0.06078673 0.09175033
9.5791484374 1.3658618777 9.5671248954	-0.04685225 0.00568327 0.06793561
5.4618366913 5.4792608553 -0.0041227199	0.14295982 -0.22340088 0.07700152
8.2057060452 8.2020660552 0.0062022986	0.01127411 0.02789595 -0.08886217
5.4642094554 8.1951446673 2.7256699220	0.10517956 0.09847891 0.07585840
8.1998797510 5.4740934219 2.7399739132	0.02728886 -0.07858845 -0.01406428
6.8466145716 6.8363821186 1.3612645772	-0.14360994 -0.03636464 0.05828507
9.5704500075 9.5650460803 1.3648341877	-0.00707762 0.15068659 0.07876761
6.8434743223 9.5776099445 4.0940376072	-0.17082371 -0.11840274 0.02760152
9.5668322832 6.8444940749 4.1017208590	-0.00088962 -0.05415631 0.05387203
5.4777077512 5.4790301585 5.4654037095	-0.12137365 -0.05048669 0.08455713
8.2079833856 8.2145240119 5.4681953503	-0.05092768 -0.03931124 0.01736984
5.4788931064 8.2098445136 8.1961445765	-0.06424703 -0.01366586 0.16018136
8.2024777317 5.4633319050 8.1952239471	0.01194487 0.13469945 0.14592979
6.8341617526 6.8442956291 6.8359480502	0.14541261 -0.02788116 -0.05402637
9.5785133185 9.5739765926 6.8318064334	-0.04799249 0.02236571 0.08820251
6.8409813806 9.5749171836 9.5801886700	-0.01715229 -0.06968136 -0.04941094
9.5747570245 6.8376157124 9.5821021127	-0.11379098 -0.00849950 -0.20385828
-347.16004200
GRP-DC-C-PERTURBED+ISO+SMALL
1.000000
10.9398585396 0.0000000000 0.0000000000 
0.0000000000 10.9398585396 0.0000000000 
0.0000000000 0.0000000000 10.9398585396 
64
carestian or direct (scaled), only the first letter matters
0.0008476725 0.0053393414 -0.0070546695	-0.03957811 -0.07392943 0.10779220
2.7279824167 2.7394280024 -0.0045212652	0.05718960 -0.09983498 -0.01618188
0.0030273675 2.7337178146 2.7315996462	-0.05017010 0.07983639 0.06733133
2.7390865864 0.0027356861 2.7341569509	-0.07487104 -0.05746454 -0.03658519
1.3604385932 1.3694845334 1.3650133858	0.10507138 -0.00990600 -0.01080687
4.1043071022 4.0930438394 1.3627806563	-0.13057565 0.14418438 0.04326298
1.3609194987 4.1123162956 4.1089508705	0.04424629 -0.13977933 -0.03366239
4.1029113767 1.3587656020 4.1039461956	-0.04347904 0.21432028 -0.01575906
-0.0095245411 0.0079258625 5.4674259829	0.12539784 -0.10663468 0.04781375
2.7299394704 2.7383588383 5.4770447812	0.05253355 -0.03742500 -0.08186609
-0.0052417313 2.7413076921 8.2008331993	0.05862410 -0.09641876 0.09747437
2.7435847526 -0.0036382794 8.2073146326	-0.12049663 -0.00334351 -0.04017463
1.3676656409 1.3676267427 6.8427955256	-0.03726822 -0.03049930 -0.01915557
4.0981096353 4.1075083127 6.8438401243	0.10881679 -0.12486117 -0.07709029
1.3753895711 4.1074746034 9.5625531647	-0.13035463 -0.01328428 0.06868719
4.0993040628 1.3646022343 9.5649825954	0.05089555 0.10756733 0.09399723
0.0083548632 5.4756673882 0.0020121508	-0.01502582 -0.10900334 0.03532249
2.7339340059 8.2082772537 -0.0081930364	0.02919105 -0.08212357 0.10289204
0.0059320068 8.2074825025 2.7327976318	-0.01773232 -0.01560011 0.06929618
2.7260344373 5.4718254228 2.7389613577	0.13450402 -0.08221819 -0.08394707
1.3723656901 6.8413367343 1.3692162178	-0.00913316 0.02639370 -0.05110638
4.0992404842 9.5633536614 1.3670001317	0.08576079 0.10070831 -0.03939242
1.3756317979 9.5704861845 4.1080898928	-0.11263168 0.11071443 -0.04179759
4.1105385617 6.8317505747 4.0930979314	-0.12026308 0.06823523 0.10843968
0.0049900088 5.4691898746 5.4784982888	-0.06827375 0.03393477 0.00525808
2.7393812903 8.2117426227 5.4701491361	0.07354598 -0.15042646 -0.01305098
-0.0020866500 8.1973808553 8.2109578819	0.05201045 0.12602224 -0.05017429
2.7410417318 5.4661641776 8.1997858174	-0.04070981 0.11984513 0.04258639
1.3761777216 6.8380484482 6.8398795159	-0.04310928 0.03829226 -0.01287985
4.1046811491 9.5671189343 6.8450364709	0.01525232 0.09529927 -0.12283113
1.3734949373 9.5749675307 9.5811548220	-0.10021031 -0.00896925 -0.15339101
4.0989579521 6.8390975598 9.5671120024	0.07730845 0.05719806 -0.03539732
5.4705783529 0.0005043739 -0.0084288770	-0.00978558 -0.05565996 0.08000996
8.2148364826 2.7338508466 0.0004905145	-0.08942157 0.03339742 0.05511005
5.4671116871 2.7362620179 2.7282454453	0.08483835 -0.09883703 0.07581094
8.2023069098 -0.0020496509 2.7338157102	0.03101304 -0.00878783 0.01765268
6.8466568765 1.3620861159 1.3652507944	-0.11153225 0.06683887 -0.03472877
9.5671434056 4.1087525277 1.3752884109	0.16688486 -0.08333489 -0.13927636
6.8395289341 4.1081501749 4.0974939822	-0.09204907 -0.11783991 0.01693506
9.5725028494 1.3636492349 4.0942194511	-0.03984210 0.07407090 0.00703441
5.4638600564 0.0038226374 5.4675519965	0.11638633 -0.16332871 0.02512186
8.1963611556 2.7275642553 5.4607388382	0.12715565 0.07205785 -0.00318958
5.4759333366 2.7441142755 8.2133276439	-0.05417023 -0.15637644 -0.17190793
8.2073029550 0.0064376004 8.2105693257	-0.02644828 -0.02914190 -0.08431634
6.8434926668 1.3647529770 6.8301974909	-0.13653199 0.05087132 0.11217058
9.5717095114 4.0949511508 6.8351938764	-0.07092987 0.03440278 -0.09465826
6.8404948121 4.0946353500 9.5709231399	0.02234699 0.16401453 0.11840760
9.5686543763 1.3672059173 9.5766679682	0.10905701 0.07566642 -0.08149181
5.4616083790 5.4751927206 0.0006922654	0.05489511 -0.13187510 -0.09153393
8.1977800539 8.2023558967 -0.0051239607	0.13245190 0.00610120 0.06430382
